ISO3,National Unit,Name,Admin Level,Metric,Units,Year,Value
"KEN","Kenya","Bungoma","admin1","Mortality Rate","Deaths per 100 Thousand",2016,35.3525
"MLI","Mali","Kidal","admin1","Incidence Rate","Cases per Thousand",2016,86.4036375167369
"MLI","Mali","Kidal","admin1","Mortality Rate","Deaths per 100 Thousand",2016,26.633899999999997
"SWZ","Eswatini","Shiselweni","admin1","Incidence Rate","Cases per Thousand",2016,0.63894264350971
"SWZ","Eswatini","Shiselweni","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.182
"NGA","Nigeria","Ebonyi","admin1","Incidence Rate","Cases per Thousand",2016,259.781327766539
"NGA","Nigeria","Ebonyi","admin1","Mortality Rate","Deaths per 100 Thousand",2016,103.5624
"KHM","Cambodia","Kampong Speu","admin1","Incidence Rate","Cases per Thousand",2016,5.867902732678139
"KHM","Cambodia","Kampong Speu","admin1","Mortality Rate","Deaths per 100 Thousand",2016,1.56
"SUR","Suriname","Commewijne","admin1","Incidence Rate","Cases per Thousand",2016,0.0017998955487865099
"SUR","Suriname","Commewijne","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.00264
"AFG","Afghanistan","Kandahar","admin1","Incidence Rate","Cases per Thousand",2016,3.17256614195165
"AFG","Afghanistan","Kandahar","admin1","Mortality Rate","Deaths per 100 Thousand",2016,4.87
"TZA","Tanzania","Pwani","admin1","Incidence Rate","Cases per Thousand",2016,199.03476611441002
"TZA","Tanzania","Pwani","admin1","Mortality Rate","Deaths per 100 Thousand",2016,59.656
"GAB","Gabon","Moyen-Ogooue","admin1","Incidence Rate","Cases per Thousand",2016,209.71429745141103
"GAB","Gabon","Moyen-Ogooue","admin1","Mortality Rate","Deaths per 100 Thousand",2016,63.2738
"VNM","Vietnam","TP. Da Nang","admin1","Incidence Rate","Cases per Thousand",2016,0.0056266283703183
"VNM","Vietnam","TP. Da Nang","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.00236
"ZMB","Zambia","Lusaka","admin1","Incidence Rate","Cases per Thousand",2016,57.137829258951
"ZMB","Zambia","Lusaka","admin1","Mortality Rate","Deaths per 100 Thousand",2016,2.88
"SLB","Solomon Islands","Rennell and Bellona","admin1","Incidence Rate","Cases per Thousand",2016,0
"SLB","Solomon Islands","Rennell and Bellona","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"NGA","Nigeria","Ogun","admin1","Incidence Rate","Cases per Thousand",2016,224.521491716523
"NGA","Nigeria","Ogun","admin1","Mortality Rate","Deaths per 100 Thousand",2016,72.62599999999999
"ARG","Argentina","Entre Rios","admin1","Incidence Rate","Cases per Thousand",2016,0
"ARG","Argentina","Entre Rios","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"THA","Thailand","Phrae","admin1","Incidence Rate","Cases per Thousand",2016,0.00015827822346532999
"THA","Thailand","Phrae","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.0000178
"VEN","Venezuela","Yaracuy","admin1","Incidence Rate","Cases per Thousand",2016,0
"VEN","Venezuela","Yaracuy","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"PHL","Philippines","Tawi-Tawi","admin1","Incidence Rate","Cases per Thousand",2016,0
"PHL","Philippines","Tawi-Tawi","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"GNB","Guinea-Bissau","Bafata","admin1","Incidence Rate","Cases per Thousand",2016,87.000720853517
"GNB","Guinea-Bissau","Bafata","admin1","Mortality Rate","Deaths per 100 Thousand",2016,24.7952
"NGA","Nigeria","Abuja","admin1","Incidence Rate","Cases per Thousand",2016,203.549474644867
"NGA","Nigeria","Abuja","admin1","Mortality Rate","Deaths per 100 Thousand",2016,75.4324
"UZB","Uzbekistan","Bukhara","admin1","Incidence Rate","Cases per Thousand",2016,0
"UZB","Uzbekistan","Bukhara","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"IDN","Indonesia","Jawa Tengah","admin1","Incidence Rate","Cases per Thousand",2016,0.142387536665242
"IDN","Indonesia","Jawa Tengah","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.0506
"DZA","Algeria","Sidi Bel Abbes","admin1","Incidence Rate","Cases per Thousand",2016,0
"DZA","Algeria","Sidi Bel Abbes","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"AFG","Afghanistan","Jawzjan","admin1","Incidence Rate","Cases per Thousand",2016,0.651873528165013
"AFG","Afghanistan","Jawzjan","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.963
"VEN","Venezuela","Sucre","admin1","Incidence Rate","Cases per Thousand",2016,4.05107336606327
"VEN","Venezuela","Sucre","admin1","Mortality Rate","Deaths per 100 Thousand",2016,1.29
"CPV","Cape Verde","Sao Miguel","admin1","Incidence Rate","Cases per Thousand",2016,0
"CPV","Cape Verde","Sao Miguel","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"VNM","Vietnam","Ninh Binh","admin1","Incidence Rate","Cases per Thousand",2016,0.0027294794246417097
"VNM","Vietnam","Ninh Binh","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.00116
"GIN","Guinea","Faranah","admin1","Incidence Rate","Cases per Thousand",2016,485.893785474342
"GIN","Guinea","Faranah","admin1","Mortality Rate","Deaths per 100 Thousand",2016,103.6157
"AFG","Afghanistan","Nimroz","admin1","Incidence Rate","Cases per Thousand",2016,1.5378553944397402
"AFG","Afghanistan","Nimroz","admin1","Mortality Rate","Deaths per 100 Thousand",2016,2.38
"ECU","Ecuador","Cotopaxi","admin1","Incidence Rate","Cases per Thousand",2016,0.00295622448661162
"ECU","Ecuador","Cotopaxi","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.00114
"NGA","Nigeria","Abia","admin1","Incidence Rate","Cases per Thousand",2016,148.093928727718
"NGA","Nigeria","Abia","admin1","Mortality Rate","Deaths per 100 Thousand",2016,91.0722
"TZA","Tanzania","Lindi","admin1","Incidence Rate","Cases per Thousand",2016,201.81095230159298
"TZA","Tanzania","Lindi","admin1","Mortality Rate","Deaths per 100 Thousand",2016,43.1469
"PRK","North Korea","Hwanghae-namdo","admin1","Incidence Rate","Cases per Thousand",2016,0
"PRK","North Korea","Hwanghae-namdo","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"BWA","Botswana","Kgalagadi","admin1","Incidence Rate","Cases per Thousand",2016,0
"BWA","Botswana","Kgalagadi","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"MYT","Mayotte","M'tsangamouji","admin1","Incidence Rate","Cases per Thousand",2016,0
"MYT","Mayotte","M'tsangamouji","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"PAK","Pakistan","Gilgit Baltistan","admin1","Incidence Rate","Cases per Thousand",2016,1.64088774640528
"PAK","Pakistan","Gilgit Baltistan","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.939
"MYS","Malaysia","Perak","admin1","Incidence Rate","Cases per Thousand",2016,0
"MYS","Malaysia","Perak","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"PHL","Philippines","Batanes","admin1","Incidence Rate","Cases per Thousand",2016,0
"PHL","Philippines","Batanes","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"IDN","Indonesia","Sumatera Barat","admin1","Incidence Rate","Cases per Thousand",2016,0.7364120198588581
"IDN","Indonesia","Sumatera Barat","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.195
"MMR","Myanmar","Sagaing","admin1","Incidence Rate","Cases per Thousand",2016,0.535066235790124
"MMR","Myanmar","Sagaing","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.32
"VUT","Vanuatu","Shefa","admin1","Incidence Rate","Cases per Thousand",2016,0.120356918000529
"VUT","Vanuatu","Shefa","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.030400000000000003
"VNM","Vietnam","Dong Nai","admin1","Incidence Rate","Cases per Thousand",2016,0.0278213884008538
"VNM","Vietnam","Dong Nai","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.0115
"CHN","China","Shaanxi","admin1","Incidence Rate","Cases per Thousand",2016,0
"CHN","China","Shaanxi","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"THA","Thailand","Krabi","admin1","Incidence Rate","Cases per Thousand",2016,0.00214035955320281
"THA","Thailand","Krabi","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.00022600000000000002
"ARG","Argentina","Formosa","admin1","Incidence Rate","Cases per Thousand",2016,0
"ARG","Argentina","Formosa","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"ARG","Argentina","Tucuman","admin1","Incidence Rate","Cases per Thousand",2016,0
"ARG","Argentina","Tucuman","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"AGO","Angola","Zaire","admin1","Incidence Rate","Cases per Thousand",2016,260.67882084136204
"AGO","Angola","Zaire","admin1","Mortality Rate","Deaths per 100 Thousand",2016,75.3471
"PHL","Philippines","Sarangani","admin1","Incidence Rate","Cases per Thousand",2016,0
"PHL","Philippines","Sarangani","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"GEO","Georgia","Samergelo and Zemo (upper) Svaneti","admin1","Incidence Rate","Cases per Thousand",2016,0
"GEO","Georgia","Samergelo and Zemo (upper) Svaneti","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"GNQ","Equatorial Guinea","Centro Sur","admin1","Incidence Rate","Cases per Thousand",2016,370.582669622105
"GNQ","Equatorial Guinea","Centro Sur","admin1","Mortality Rate","Deaths per 100 Thousand",2016,66.96589999999999
"SDN","Sudan","Sennar","admin1","Incidence Rate","Cases per Thousand",2016,49.5853264158857
"SDN","Sudan","Sennar","admin1","Mortality Rate","Deaths per 100 Thousand",2016,10.6776
"MYS","Malaysia","Sarawak","admin1","Incidence Rate","Cases per Thousand",2016,0.846876585257389
"MYS","Malaysia","Sarawak","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.00609
"THA","Thailand","Chon Buri","admin1","Incidence Rate","Cases per Thousand",2016,0.00375182689366619
"THA","Thailand","Chon Buri","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.000428
"CHN","China","Hunan","admin1","Incidence Rate","Cases per Thousand",2016,0
"CHN","China","Hunan","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"GEO","Georgia","Racha-Lechkhumi and Kvemo (lower) Svaneti","admin1","Incidence Rate","Cases per Thousand",2016,0
"GEO","Georgia","Racha-Lechkhumi and Kvemo (lower) Svaneti","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"BTN","Bhutan","Zhemgang","admin1","Incidence Rate","Cases per Thousand",2016,0
"BTN","Bhutan","Zhemgang","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"ECU","Ecuador","Zamora Chinchipe","admin1","Incidence Rate","Cases per Thousand",2016,0
"ECU","Ecuador","Zamora Chinchipe","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"THA","Thailand","Phangnga","admin1","Incidence Rate","Cases per Thousand",2016,0.14252699875518499
"THA","Thailand","Phangnga","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.0166
"YEM","Yemen","Sa'ada","admin1","Incidence Rate","Cases per Thousand",2016,26.52095821876
"YEM","Yemen","Sa'ada","admin1","Mortality Rate","Deaths per 100 Thousand",2016,16.8718
"PHL","Philippines","Romblon","admin1","Incidence Rate","Cases per Thousand",2016,0
"PHL","Philippines","Romblon","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"NGA","Nigeria","Osun","admin1","Incidence Rate","Cases per Thousand",2016,317.330186495136
"NGA","Nigeria","Osun","admin1","Mortality Rate","Deaths per 100 Thousand",2016,122.94350000000001
"SOM","Somalia","Bakool","admin1","Incidence Rate","Cases per Thousand",2016,78.7709897823734
"SOM","Somalia","Bakool","admin1","Mortality Rate","Deaths per 100 Thousand",2016,2.9200000000000004
"AFG","Afghanistan","Sar-e-Pul","admin1","Incidence Rate","Cases per Thousand",2016,0.6588119400022969
"AFG","Afghanistan","Sar-e-Pul","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.9650000000000001
"MEX","Mexico","Queretaro","admin1","Incidence Rate","Cases per Thousand",2016,0
"MEX","Mexico","Queretaro","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"PHL","Philippines","Biliran","admin1","Incidence Rate","Cases per Thousand",2016,0
"PHL","Philippines","Biliran","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"SEN","Senegal","Saint-Louis","admin1","Incidence Rate","Cases per Thousand",2016,59.996555688197
"SEN","Senegal","Saint-Louis","admin1","Mortality Rate","Deaths per 100 Thousand",2016,25.992700000000003
"GTM","Guatemala","Izabal","admin1","Incidence Rate","Cases per Thousand",2016,0.000104674798301512
"GTM","Guatemala","Izabal","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.000054499999999999997
"MYT","Mayotte","Chiconi","admin1","Incidence Rate","Cases per Thousand",2016,0
"MYT","Mayotte","Chiconi","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"DZA","Algeria","Constantine","admin1","Incidence Rate","Cases per Thousand",2016,0
"DZA","Algeria","Constantine","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"BFA","Burkina Faso","Sahel","admin1","Incidence Rate","Cases per Thousand",2016,447.60632213170896
"BFA","Burkina Faso","Sahel","admin1","Mortality Rate","Deaths per 100 Thousand",2016,115.06739999999999
"ETH","Ethiopia","Dire Dawa","admin1","Incidence Rate","Cases per Thousand",2016,60.2396782694626
"ETH","Ethiopia","Dire Dawa","admin1","Mortality Rate","Deaths per 100 Thousand",2016,11.083599999999999
"ERI","Eritrea","Semenawi Keih Bahri","admin1","Incidence Rate","Cases per Thousand",2016,10.5228061092534
"ERI","Eritrea","Semenawi Keih Bahri","admin1","Mortality Rate","Deaths per 100 Thousand",2016,2.15
"TUR","Turkey","Eskisehir","admin1","Incidence Rate","Cases per Thousand",2016,0
"TUR","Turkey","Eskisehir","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"NIC","Nicaragua","Madriz","admin1","Incidence Rate","Cases per Thousand",2016,0
"NIC","Nicaragua","Madriz","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"KEN","Kenya","Narok","admin1","Incidence Rate","Cases per Thousand",2016,20.0812896867718
"KEN","Kenya","Narok","admin1","Mortality Rate","Deaths per 100 Thousand",2016,1.87
"SDN","Sudan","River Nile","admin1","Incidence Rate","Cases per Thousand",2016,17.8130743162505
"SDN","Sudan","River Nile","admin1","Mortality Rate","Deaths per 100 Thousand",2016,1.11
"HTI","Haiti","Nord","admin1","Incidence Rate","Cases per Thousand",2016,2.51060376138311
"HTI","Haiti","Nord","admin1","Mortality Rate","Deaths per 100 Thousand",2016,1.98
"IRN","Iran","Ilam","admin1","Incidence Rate","Cases per Thousand",2016,0
"IRN","Iran","Ilam","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"BOL","Bolivia","Potosi","admin1","Incidence Rate","Cases per Thousand",2016,0
"BOL","Bolivia","Potosi","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"GTM","Guatemala","El Progreso","admin1","Incidence Rate","Cases per Thousand",2016,0
"GTM","Guatemala","El Progreso","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"THA","Thailand","Kalasin","admin1","Incidence Rate","Cases per Thousand",2016,0
"THA","Thailand","Kalasin","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"GTM","Guatemala","Jalapa","admin1","Incidence Rate","Cases per Thousand",2016,0.00000224585575810955
"GTM","Guatemala","Jalapa","admin1","Mortality Rate","Deaths per 100 Thousand",2016,9.65e-7
"GNB","Guinea-Bissau","Biombo","admin1","Incidence Rate","Cases per Thousand",2016,76.5920652766672
"GNB","Guinea-Bissau","Biombo","admin1","Mortality Rate","Deaths per 100 Thousand",2016,25.448099999999997
"PRK","North Korea","P'yongan-bukto","admin1","Incidence Rate","Cases per Thousand",2016,0
"PRK","North Korea","P'yongan-bukto","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"MYT","Mayotte","Dzaoudzi","admin1","Incidence Rate","Cases per Thousand",2016,0
"MYT","Mayotte","Dzaoudzi","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"COD","Democratic Republic of the Congo","Kasai Oriental","admin1","Incidence Rate","Cases per Thousand",2016,239.501561544847
"COD","Democratic Republic of the Congo","Kasai Oriental","admin1","Mortality Rate","Deaths per 100 Thousand",2016,79.4571
"KOR","South Korea","Daejeon","admin1","Incidence Rate","Cases per Thousand",2016,0
"KOR","South Korea","Daejeon","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"OMN","Oman","Ash Sharqiyah North","admin1","Incidence Rate","Cases per Thousand",2016,0.000299065196852778
"OMN","Oman","Ash Sharqiyah North","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.000041400000000000003
"DZA","Algeria","Annaba","admin1","Incidence Rate","Cases per Thousand",2016,0
"DZA","Algeria","Annaba","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"IRQ","Iraq","Ninewa","admin1","Incidence Rate","Cases per Thousand",2016,0
"IRQ","Iraq","Ninewa","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"PHL","Philippines","Nueva Ecija","admin1","Incidence Rate","Cases per Thousand",2016,0
"PHL","Philippines","Nueva Ecija","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"AGO","Angola","Lunda Norte","admin1","Incidence Rate","Cases per Thousand",2016,248.76563531860498
"AGO","Angola","Lunda Norte","admin1","Mortality Rate","Deaths per 100 Thousand",2016,69.18780000000001
"KGZ","Kyrgyzstan","Talas","admin1","Incidence Rate","Cases per Thousand",2016,0
"KGZ","Kyrgyzstan","Talas","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"DJI","Djibouti","Djibouti","admin1","Incidence Rate","Cases per Thousand",2016,53.808830859878306
"DJI","Djibouti","Djibouti","admin1","Mortality Rate","Deaths per 100 Thousand",2016,17.623
"BTN","Bhutan","Tsirang","admin1","Incidence Rate","Cases per Thousand",2016,0
